GAME ID,DATE TIME,TIME,Location,Home Team,Road Team,Home Score,Road Score,Result,Home Team Logo,Road Team Logo
1044,3/17/2019,3:30 PM,Fiserv Forum,Milwaukee Bucks,Philadelphia 76ers,,,,https://www.nba.com/assets/logos/teams/primary/web/MIL.svg,https://www.nba.com/assets/logos/teams/primary/web/PHI.svg
1045,3/17/2019,4:00 PM,Little Caesars Arena,Detroit Pistons,Toronto Raptors,,,,https://www.nba.com/assets/logos/teams/primary/web/DET.svg,https://www.nba.com/assets/logos/teams/primary/web/TOR.svg
1046,3/17/2019,6:00 PM,Amway Center,Orlando Magic,Atlanta Hawks,,,,https://www.nba.com/assets/logos/teams/primary/web/ORL.svg,https://www.nba.com/assets/logos/teams/primary/web/ATL.svg
1047,3/17/2019,6:00 PM,Golden 1 Center,Sacramento Kings,Chicago Bulls,,,,https://www.nba.com/assets/logos/teams/primary/web/SAC.svg,https://www.nba.com/assets/logos/teams/primary/web/CHI.svg
1048,3/17/2019,9:00 PM,Toyota Center,Houston Rockets,Minnesota Timberwolves,,,,https://www.nba.com/assets/logos/teams/primary/web/HOU.svg,https://www.nba.com/assets/logos/teams/primary/web/MIN.svg
1049,3/17/2019,9:00 PM,Staples Center,LA Clippers,Brooklyn Nets,,,,https://www.nba.com/assets/logos/teams/primary/web/LAC.svg,https://www.nba.com/assets/logos/teams/primary/web/BKN.svg
1050,3/18/2019,7:00 PM,Quicken Loans Arena,Cleveland Cavaliers,Detroit Pistons,,,,https://www.nba.com/assets/logos/teams/primary/web/CLE.svg,https://www.nba.com/assets/logos/teams/primary/web/DET.svg
1051,3/18/2019,7:00 PM,Capital One Arena,Washington Wizards,Utah Jazz,,,,https://www.nba.com/assets/logos/teams/primary/web/WAS.svg,https://www.nba.com/assets/logos/teams/primary/web/UTA.svg
1052,3/18/2019,7:30 PM,TD Garden,Boston Celtics,Denver Nuggets,,,,https://www.nba.com/assets/logos/teams/primary/web/BOS.svg,https://www.nba.com/assets/logos/teams/primary/web/DEN.svg
1053,3/18/2019,7:30 PM,Scotiabank Arena,Toronto Raptors,New York Knicks,,,,https://www.nba.com/assets/logos/teams/primary/web/TOR.svg,https://www.nba.com/assets/logos/teams/primary/web/NYK.svg
1054,3/18/2019,8:00 PM,Chesapeake Energy Arena,Oklahoma City Thunder,Miami Heat,,,,https://www.nba.com/assets/logos/teams/primary/web/OKC.svg,https://www.nba.com/assets/logos/teams/primary/web/MIA.svg
1055,3/18/2019,8:00 PM,AT+ACY-T Center,San Antonio Spurs,Golden State Warriors,,,,https://www.nba.com/assets/logos/teams/primary/web/SAS.svg,https://www.nba.com/assets/logos/teams/primary/web/GSW.svg
1056,3/18/2019,8:30 PM,American Airlines Center,Dallas Mavericks,New Orleans Pelicans,,,,https://www.nba.com/assets/logos/teams/primary/web/DAL.svg,https://www.nba.com/assets/logos/teams/primary/web/NOP.svg
1057,3/18/2019,10:00 PM,Talking Stick Resort Arena,Phoenix Suns,Chicago Bulls,,,,https://www.nba.com/assets/logos/teams/primary/web/PHX.svg,https://www.nba.com/assets/logos/teams/primary/web/CHI.svg
1058,3/18/2019,10:30 PM,Moda Center,Portland Trail Blazers,Indiana Pacers,,,,https://www.nba.com/assets/logos/teams/primary/web/POR.svg,https://www.nba.com/assets/logos/teams/primary/web/IND.svg
1059,3/19/2019,7:00 PM,Spectrum Center,Charlotte Hornets,Philadelphia 76ers,,,,https://www.nba.com/assets/logos/teams/primary/web/CHA.svg,https://www.nba.com/assets/logos/teams/primary/web/PHI.svg
1060,3/19/2019,7:30 PM,State Farm Arena,Atlanta Hawks,Houston Rockets,,,,https://www.nba.com/assets/logos/teams/primary/web/ATL.svg,https://www.nba.com/assets/logos/teams/primary/web/HOU.svg
1061,3/19/2019,8:00 PM,Fiserv Forum,Milwaukee Bucks,Los Angeles Lakers,,,,https://www.nba.com/assets/logos/teams/primary/web/MIL.svg,https://www.nba.com/assets/logos/teams/primary/web/LAL.svg
1062,3/19/2019,8:00 PM,Target Center,Minnesota Timberwolves,Golden State Warriors,,,,https://www.nba.com/assets/logos/teams/primary/web/MIN.svg,https://www.nba.com/assets/logos/teams/primary/web/GSW.svg
1063,3/19/2019,10:00 PM,Golden 1 Center,Sacramento Kings,Brooklyn Nets,,,,https://www.nba.com/assets/logos/teams/primary/web/SAC.svg,https://www.nba.com/assets/logos/teams/primary/web/BKN.svg
1064,3/19/2019,10:30 PM,Staples Center,LA Clippers,Indiana Pacers,,,,https://www.nba.com/assets/logos/teams/primary/web/LAC.svg,https://www.nba.com/assets/logos/teams/primary/web/IND.svg
1065,3/20/2019,7:00 PM,Quicken Loans Arena,Cleveland Cavaliers,Milwaukee Bucks,,,,https://www.nba.com/assets/logos/teams/primary/web/CLE.svg,https://www.nba.com/assets/logos/teams/primary/web/MIL.svg
1066,3/20/2019,7:00 PM,Amway Center,Orlando Magic,New Orleans Pelicans,,,,https://www.nba.com/assets/logos/teams/primary/web/ORL.svg,https://www.nba.com/assets/logos/teams/primary/web/NOP.svg
1067,3/20/2019,7:00 PM,Wells Fargo Center,Philadelphia 76ers,Boston Celtics,,,,https://www.nba.com/assets/logos/teams/primary/web/PHI.svg,https://www.nba.com/assets/logos/teams/primary/web/BOS.svg
1068,3/20/2019,7:30 PM,Madison Square Garden,New York Knicks,Utah Jazz,,,,https://www.nba.com/assets/logos/teams/primary/web/NYK.svg,https://www.nba.com/assets/logos/teams/primary/web/UTA.svg
1069,3/20/2019,8:00 PM,United Center,Chicago Bulls,Washington Wizards,,,,https://www.nba.com/assets/logos/teams/primary/web/CHI.svg,https://www.nba.com/assets/logos/teams/primary/web/WAS.svg
1070,3/20/2019,8:00 PM,FedExForum,Memphis Grizzlies,Houston Rockets,,,,https://www.nba.com/assets/logos/teams/primary/web/MEM.svg,https://www.nba.com/assets/logos/teams/primary/web/HOU.svg
1071,3/20/2019,8:30 PM,AT+ACY-T Center,San Antonio Spurs,Miami Heat,,,,https://www.nba.com/assets/logos/teams/primary/web/SAS.svg,https://www.nba.com/assets/logos/teams/primary/web/MIA.svg
1072,3/20/2019,9:30 PM,Chesapeake Energy Arena,Oklahoma City Thunder,Toronto Raptors,,,,https://www.nba.com/assets/logos/teams/primary/web/OKC.svg,https://www.nba.com/assets/logos/teams/primary/web/TOR.svg
1073,3/20/2019,10:00 PM,Moda Center,Portland Trail Blazers,Dallas Mavericks,,,,https://www.nba.com/assets/logos/teams/primary/web/POR.svg,https://www.nba.com/assets/logos/teams/primary/web/DAL.svg
1074,3/21/2019,7:00 PM,Spectrum Center,Charlotte Hornets,Minnesota Timberwolves,,,,https://www.nba.com/assets/logos/teams/primary/web/CHA.svg,https://www.nba.com/assets/logos/teams/primary/web/MIN.svg
1075,3/21/2019,7:00 PM,Capital One Arena,Washington Wizards,Denver Nuggets,,,,https://www.nba.com/assets/logos/teams/primary/web/WAS.svg,https://www.nba.com/assets/logos/teams/primary/web/DEN.svg
1076,3/21/2019,7:30 PM,State Farm Arena,Atlanta Hawks,Utah Jazz,,,,https://www.nba.com/assets/logos/teams/primary/web/ATL.svg,https://www.nba.com/assets/logos/teams/primary/web/UTA.svg
1077,3/21/2019,10:00 PM,Talking Stick Resort Arena,Phoenix Suns,Detroit Pistons,,,,https://www.nba.com/assets/logos/teams/primary/web/PHX.svg,https://www.nba.com/assets/logos/teams/primary/web/DET.svg
1078,3/21/2019,10:00 PM,Golden 1 Center,Sacramento Kings,Dallas Mavericks,,,,https://www.nba.com/assets/logos/teams/primary/web/SAC.svg,https://www.nba.com/assets/logos/teams/primary/web/DAL.svg
1079,3/21/2019,10:30 PM,ORACLE Arena,Golden State Warriors,Indiana Pacers,,,,https://www.nba.com/assets/logos/teams/primary/web/GSW.svg,https://www.nba.com/assets/logos/teams/primary/web/IND.svg
1080,3/22/2019,7:00 PM,Amway Center,Orlando Magic,Memphis Grizzlies,,,,https://www.nba.com/assets/logos/teams/primary/web/ORL.svg,https://www.nba.com/assets/logos/teams/primary/web/MEM.svg
1081,3/22/2019,7:30 PM,Quicken Loans Arena,Cleveland Cavaliers,LA Clippers,,,,https://www.nba.com/assets/logos/teams/primary/web/CLE.svg,https://www.nba.com/assets/logos/teams/primary/web/LAC.svg
1082,3/22/2019,7:30 PM,Madison Square Garden,New York Knicks,Denver Nuggets,,,,https://www.nba.com/assets/logos/teams/primary/web/NYK.svg,https://www.nba.com/assets/logos/teams/primary/web/DEN.svg
1083,3/22/2019,7:30 PM,Scotiabank Arena,Toronto Raptors,Oklahoma City Thunder,,,,https://www.nba.com/assets/logos/teams/primary/web/TOR.svg,https://www.nba.com/assets/logos/teams/primary/web/OKC.svg
1084,3/22/2019,8:00 PM,Toyota Center,Houston Rockets,San Antonio Spurs,,,,https://www.nba.com/assets/logos/teams/primary/web/HOU.svg,https://www.nba.com/assets/logos/teams/primary/web/SAS.svg
1085,3/22/2019,8:30 PM,Fiserv Forum,Milwaukee Bucks,Miami Heat,,,,https://www.nba.com/assets/logos/teams/primary/web/MIL.svg,https://www.nba.com/assets/logos/teams/primary/web/MIA.svg
1086,3/22/2019,10:30 PM,Staples Center,Los Angeles Lakers,Brooklyn Nets,,,,https://www.nba.com/assets/logos/teams/primary/web/LAL.svg,https://www.nba.com/assets/logos/teams/primary/web/BKN.svg
1087,3/23/2019,6:00 PM,Spectrum Center,Charlotte Hornets,Boston Celtics,,,,https://www.nba.com/assets/logos/teams/primary/web/CHA.svg,https://www.nba.com/assets/logos/teams/primary/web/BOS.svg
1088,3/23/2019,7:00 PM,Capital One Arena,Washington Wizards,Miami Heat,,,,https://www.nba.com/assets/logos/teams/primary/web/WAS.svg,https://www.nba.com/assets/logos/teams/primary/web/MIA.svg
1089,3/23/2019,7:30 PM,State Farm Arena,Atlanta Hawks,Philadelphia 76ers,,,,https://www.nba.com/assets/logos/teams/primary/web/ATL.svg,https://www.nba.com/assets/logos/teams/primary/web/PHI.svg
1090,3/23/2019,8:00 PM,United Center,Chicago Bulls,Utah Jazz,,,,https://www.nba.com/assets/logos/teams/primary/web/CHI.svg,https://www.nba.com/assets/logos/teams/primary/web/UTA.svg
1091,3/23/2019,8:00 PM,FedExForum,Memphis Grizzlies,Minnesota Timberwolves,,,,https://www.nba.com/assets/logos/teams/primary/web/MEM.svg,https://www.nba.com/assets/logos/teams/primary/web/MIN.svg
1092,3/23/2019,8:30 PM,ORACLE Arena,Golden State Warriors,Dallas Mavericks,,,,https://www.nba.com/assets/logos/teams/primary/web/GSW.svg,https://www.nba.com/assets/logos/teams/primary/web/DAL.svg
1093,3/23/2019,10:00 PM,Moda Center,Portland Trail Blazers,Detroit Pistons,,,,https://www.nba.com/assets/logos/teams/primary/web/POR.svg,https://www.nba.com/assets/logos/teams/primary/web/DET.svg
1094,3/23/2019,10:00 PM,Golden 1 Center,Sacramento Kings,Phoenix Suns,,,,https://www.nba.com/assets/logos/teams/primary/web/SAC.svg,https://www.nba.com/assets/logos/teams/primary/web/PHX.svg
1095,3/24/2019,12:00 PM,Madison Square Garden,New York Knicks,LA Clippers,,,,https://www.nba.com/assets/logos/teams/primary/web/NYK.svg,https://www.nba.com/assets/logos/teams/primary/web/LAC.svg
1096,3/24/2019,4:30 PM,Fiserv Forum,Milwaukee Bucks,Cleveland Cavaliers,,,,https://www.nba.com/assets/logos/teams/primary/web/MIL.svg,https://www.nba.com/assets/logos/teams/primary/web/CLE.svg
1097,3/24/2019,5:00 PM,Bankers Life Fieldhouse,Indiana Pacers,Denver Nuggets,,,,https://www.nba.com/assets/logos/teams/primary/web/IND.svg,https://www.nba.com/assets/logos/teams/primary/web/DEN.svg
1098,3/24/2019,6:00 PM,Scotiabank Arena,Toronto Raptors,Charlotte Hornets,,,,https://www.nba.com/assets/logos/teams/primary/web/TOR.svg,https://www.nba.com/assets/logos/teams/primary/web/CHA.svg
1099,3/24/2019,7:00 PM,Smoothie King Center,New Orleans Pelicans,Houston Rockets,,,,https://www.nba.com/assets/logos/teams/primary/web/NOP.svg,https://www.nba.com/assets/logos/teams/primary/web/HOU.svg
1100,3/24/2019,7:30 PM,TD Garden,Boston Celtics,San Antonio Spurs,,,,https://www.nba.com/assets/logos/teams/primary/web/BOS.svg,https://www.nba.com/assets/logos/teams/primary/web/SAS.svg
1101,3/24/2019,8:30 PM,ORACLE Arena,Golden State Warriors,Detroit Pistons,,,,https://www.nba.com/assets/logos/teams/primary/web/GSW.svg,https://www.nba.com/assets/logos/teams/primary/web/DET.svg
1102,3/24/2019,9:30 PM,Staples Center,Los Angeles Lakers,Sacramento Kings,,,,https://www.nba.com/assets/logos/teams/primary/web/LAL.svg,https://www.nba.com/assets/logos/teams/primary/web/SAC.svg
1103,3/25/2019,7:00 PM,Amway Center,Orlando Magic,Philadelphia 76ers,,,,https://www.nba.com/assets/logos/teams/primary/web/ORL.svg,https://www.nba.com/assets/logos/teams/primary/web/PHI.svg
1104,3/25/2019,8:00 PM,FedExForum,Memphis Grizzlies,Oklahoma City Thunder,,,,https://www.nba.com/assets/logos/teams/primary/web/MEM.svg,https://www.nba.com/assets/logos/teams/primary/web/OKC.svg
1105,3/25/2019,9:00 PM,Vivint Smart Home Arena,Utah Jazz,Phoenix Suns,,,,https://www.nba.com/assets/logos/teams/primary/web/UTA.svg,https://www.nba.com/assets/logos/teams/primary/web/PHX.svg
1106,3/25/2019,10:00 PM,Moda Center,Portland Trail Blazers,Brooklyn Nets,,,,https://www.nba.com/assets/logos/teams/primary/web/POR.svg,https://www.nba.com/assets/logos/teams/primary/web/BKN.svg
1107,3/26/2019,7:00 PM,Spectrum Center,Charlotte Hornets,San Antonio Spurs,,,,https://www.nba.com/assets/logos/teams/primary/web/CHA.svg,https://www.nba.com/assets/logos/teams/primary/web/SAS.svg
1108,3/26/2019,7:00 PM,Quicken Loans Arena,Cleveland Cavaliers,Boston Celtics,,,,https://www.nba.com/assets/logos/teams/primary/web/CLE.svg,https://www.nba.com/assets/logos/teams/primary/web/BOS.svg
1109,3/26/2019,7:30 PM,AmericanAirlines Arena,Miami Heat,Orlando Magic,,,,https://www.nba.com/assets/logos/teams/primary/web/MIA.svg,https://www.nba.com/assets/logos/teams/primary/web/ORL.svg
1110,3/26/2019,7:30 PM,Scotiabank Arena,Toronto Raptors,Chicago Bulls,,,,https://www.nba.com/assets/logos/teams/primary/web/TOR.svg,https://www.nba.com/assets/logos/teams/primary/web/CHI.svg
1111,3/26/2019,8:00 PM,Fiserv Forum,Milwaukee Bucks,Houston Rockets,,,,https://www.nba.com/assets/logos/teams/primary/web/MIL.svg,https://www.nba.com/assets/logos/teams/primary/web/HOU.svg
1112,3/26/2019,8:00 PM,Target Center,Minnesota Timberwolves,LA Clippers,,,,https://www.nba.com/assets/logos/teams/primary/web/MIN.svg,https://www.nba.com/assets/logos/teams/primary/web/LAC.svg
1113,3/26/2019,8:00 PM,Smoothie King Center,New Orleans Pelicans,Atlanta Hawks,,,,https://www.nba.com/assets/logos/teams/primary/web/NOP.svg,https://www.nba.com/assets/logos/teams/primary/web/ATL.svg
1114,3/26/2019,8:30 PM,American Airlines Center,Dallas Mavericks,Sacramento Kings,,,,https://www.nba.com/assets/logos/teams/primary/web/DAL.svg,https://www.nba.com/assets/logos/teams/primary/web/SAC.svg
1115,3/26/2019,9:00 PM,Pepsi Center,Denver Nuggets,Detroit Pistons,,,,https://www.nba.com/assets/logos/teams/primary/web/DEN.svg,https://www.nba.com/assets/logos/teams/primary/web/DET.svg
1116,3/26/2019,10:30 PM,Staples Center,Los Angeles Lakers,Washington Wizards,,,,https://www.nba.com/assets/logos/teams/primary/web/LAL.svg,https://www.nba.com/assets/logos/teams/primary/web/WAS.svg
1117,3/27/2019,8:00 PM,United Center,Chicago Bulls,Portland Trail Blazers,,,,https://www.nba.com/assets/logos/teams/primary/web/CHI.svg,https://www.nba.com/assets/logos/teams/primary/web/POR.svg
1118,3/27/2019,8:00 PM,FedExForum,Memphis Grizzlies,Golden State Warriors,,,,https://www.nba.com/assets/logos/teams/primary/web/MEM.svg,https://www.nba.com/assets/logos/teams/primary/web/GSW.svg
1119,3/27/2019,8:00 PM,Chesapeake Energy Arena,Oklahoma City Thunder,Indiana Pacers,,,,https://www.nba.com/assets/logos/teams/primary/web/OKC.svg,https://www.nba.com/assets/logos/teams/primary/web/IND.svg
1120,3/27/2019,10:00 PM,Talking Stick Resort Arena,Phoenix Suns,Washington Wizards,,,,https://www.nba.com/assets/logos/teams/primary/web/PHX.svg,https://www.nba.com/assets/logos/teams/primary/web/WAS.svg
1121,3/27/2019,10:30 PM,Vivint Smart Home Arena,Utah Jazz,Los Angeles Lakers,,,,https://www.nba.com/assets/logos/teams/primary/web/UTA.svg,https://www.nba.com/assets/logos/teams/primary/web/LAL.svg
1122,3/28/2019,7:00 PM,Little Caesars Arena,Detroit Pistons,Orlando Magic,,,,https://www.nba.com/assets/logos/teams/primary/web/DET.svg,https://www.nba.com/assets/logos/teams/primary/web/ORL.svg
1123,3/28/2019,7:00 PM,Wells Fargo Center,Philadelphia 76ers,Brooklyn Nets,,,,https://www.nba.com/assets/logos/teams/primary/web/PHI.svg,https://www.nba.com/assets/logos/teams/primary/web/BKN.svg
1124,3/28/2019,7:30 PM,AmericanAirlines Arena,Miami Heat,Dallas Mavericks,,,,https://www.nba.com/assets/logos/teams/primary/web/MIA.svg,https://www.nba.com/assets/logos/teams/primary/web/DAL.svg
1125,3/28/2019,7:30 PM,Madison Square Garden,New York Knicks,Toronto Raptors,,,,https://www.nba.com/assets/logos/teams/primary/web/NYK.svg,https://www.nba.com/assets/logos/teams/primary/web/TOR.svg
1126,3/28/2019,8:00 PM,Toyota Center,Houston Rockets,Denver Nuggets,,,,https://www.nba.com/assets/logos/teams/primary/web/HOU.svg,https://www.nba.com/assets/logos/teams/primary/web/DEN.svg
1127,3/28/2019,8:00 PM,Fiserv Forum,Milwaukee Bucks,LA Clippers,,,,https://www.nba.com/assets/logos/teams/primary/web/MIL.svg,https://www.nba.com/assets/logos/teams/primary/web/LAC.svg
1128,3/28/2019,8:00 PM,Smoothie King Center,New Orleans Pelicans,Sacramento Kings,,,,https://www.nba.com/assets/logos/teams/primary/web/NOP.svg,https://www.nba.com/assets/logos/teams/primary/web/SAC.svg
1129,3/28/2019,8:30 PM,AT+ACY-T Center,San Antonio Spurs,Cleveland Cavaliers,,,,https://www.nba.com/assets/logos/teams/primary/web/SAS.svg,https://www.nba.com/assets/logos/teams/primary/web/CLE.svg
1130,3/29/2019,7:00 PM,TD Garden,Boston Celtics,Indiana Pacers,,,,https://www.nba.com/assets/logos/teams/primary/web/BOS.svg,https://www.nba.com/assets/logos/teams/primary/web/IND.svg
1131,3/29/2019,7:30 PM,State Farm Arena,Atlanta Hawks,Portland Trail Blazers,,,,https://www.nba.com/assets/logos/teams/primary/web/ATL.svg,https://www.nba.com/assets/logos/teams/primary/web/POR.svg
1132,3/29/2019,8:00 PM,Target Center,Minnesota Timberwolves,Golden State Warriors,,,,https://www.nba.com/assets/logos/teams/primary/web/MIN.svg,https://www.nba.com/assets/logos/teams/primary/web/GSW.svg
1133,3/29/2019,8:00 PM,Chesapeake Energy Arena,Oklahoma City Thunder,Denver Nuggets,,,,https://www.nba.com/assets/logos/teams/primary/web/OKC.svg,https://www.nba.com/assets/logos/teams/primary/web/DEN.svg
1134,3/29/2019,9:00 PM,Vivint Smart Home Arena,Utah Jazz,Washington Wizards,,,,https://www.nba.com/assets/logos/teams/primary/web/UTA.svg,https://www.nba.com/assets/logos/teams/primary/web/WAS.svg
1135,3/29/2019,10:30 PM,Staples Center,Los Angeles Lakers,Charlotte Hornets,,,,https://www.nba.com/assets/logos/teams/primary/web/LAL.svg,https://www.nba.com/assets/logos/teams/primary/web/CHA.svg
1136,3/30/2019,3:30 PM,Staples Center,LA Clippers,Cleveland Cavaliers,,,,https://www.nba.com/assets/logos/teams/primary/web/LAC.svg,https://www.nba.com/assets/logos/teams/primary/web/CLE.svg
1137,3/30/2019,6:00 PM,Barclays Center,Brooklyn Nets,Boston Celtics,,,,https://www.nba.com/assets/logos/teams/primary/web/BKN.svg,https://www.nba.com/assets/logos/teams/primary/web/BOS.svg
1138,3/30/2019,6:00 PM,Toyota Center,Houston Rockets,Sacramento Kings,,,,https://www.nba.com/assets/logos/teams/primary/web/HOU.svg,https://www.nba.com/assets/logos/teams/primary/web/SAC.svg
1139,3/30/2019,7:00 PM,Little Caesars Arena,Detroit Pistons,Portland Trail Blazers,,,,https://www.nba.com/assets/logos/teams/primary/web/DET.svg,https://www.nba.com/assets/logos/teams/primary/web/POR.svg
1140,3/30/2019,7:00 PM,Bankers Life Fieldhouse,Indiana Pacers,Orlando Magic,,,,https://www.nba.com/assets/logos/teams/primary/web/IND.svg,https://www.nba.com/assets/logos/teams/primary/web/ORL.svg
1141,3/30/2019,7:30 PM,Madison Square Garden,New York Knicks,Miami Heat,,,,https://www.nba.com/assets/logos/teams/primary/web/NYK.svg,https://www.nba.com/assets/logos/teams/primary/web/MIA.svg
1142,3/30/2019,8:00 PM,United Center,Chicago Bulls,Toronto Raptors,,,,https://www.nba.com/assets/logos/teams/primary/web/CHI.svg,https://www.nba.com/assets/logos/teams/primary/web/TOR.svg
1143,3/30/2019,8:00 PM,Target Center,Minnesota Timberwolves,Philadelphia 76ers,,,,https://www.nba.com/assets/logos/teams/primary/web/MIN.svg,https://www.nba.com/assets/logos/teams/primary/web/PHI.svg
1144,3/30/2019,10:00 PM,Talking Stick Resort Arena,Phoenix Suns,Memphis Grizzlies,,,,https://www.nba.com/assets/logos/teams/primary/web/PHX.svg,https://www.nba.com/assets/logos/teams/primary/web/MEM.svg
1145,3/31/2019,12:30 PM,State Farm Arena,Atlanta Hawks,Milwaukee Bucks,,,,https://www.nba.com/assets/logos/teams/primary/web/ATL.svg,https://www.nba.com/assets/logos/teams/primary/web/MIL.svg
1146,3/31/2019,3:30 PM,Chesapeake Energy Arena,Oklahoma City Thunder,Dallas Mavericks,,,,https://www.nba.com/assets/logos/teams/primary/web/OKC.svg,https://www.nba.com/assets/logos/teams/primary/web/DAL.svg
1147,3/31/2019,6:00 PM,Smoothie King Center,New Orleans Pelicans,Los Angeles Lakers,,,,https://www.nba.com/assets/logos/teams/primary/web/NOP.svg,https://www.nba.com/assets/logos/teams/primary/web/LAL.svg
1148,3/31/2019,7:00 PM,AT+ACY-T Center,San Antonio Spurs,Sacramento Kings,,,,https://www.nba.com/assets/logos/teams/primary/web/SAS.svg,https://www.nba.com/assets/logos/teams/primary/web/SAC.svg
1149,3/31/2019,8:00 PM,Pepsi Center,Denver Nuggets,Washington Wizards,,,,https://www.nba.com/assets/logos/teams/primary/web/DEN.svg,https://www.nba.com/assets/logos/teams/primary/web/WAS.svg
1150,3/31/2019,8:30 PM,ORACLE Arena,Golden State Warriors,Charlotte Hornets,,,,https://www.nba.com/assets/logos/teams/primary/web/GSW.svg,https://www.nba.com/assets/logos/teams/primary/web/CHA.svg
1151,3/31/2019,10:30 PM,Staples Center,LA Clippers,Memphis Grizzlies,,,,https://www.nba.com/assets/logos/teams/primary/web/LAC.svg,https://www.nba.com/assets/logos/teams/primary/web/MEM.svg
1152,4/1/2019,7:00 PM,Bankers Life Fieldhouse,Indiana Pacers,Detroit Pistons,,,,https://www.nba.com/assets/logos/teams/primary/web/IND.svg,https://www.nba.com/assets/logos/teams/primary/web/DET.svg
